"ID","TIME","PRED_S"
3,1,1
3,2,0.988686058348464
3,3,0.983770380227467
3,4,0.979328758136105
3,5,0.973406811960082
3,6,0.966986737973318
3,7,0.961054741782748
3,8,0.955610099130195
3,9,0.952138612436784
3,10,0.942221150274116
3,11,0.935270756184184
3,12,0.927807884979232
3,13,0.922330834767019
3,14,0.913369971251791
3,15,0.906890489735626
3,16,0.897900693300782
3,17,0.892898091281799
3,18,0.888383274331367
3,19,0.882844786506158
3,20,0.876290438935369
3,21,0.869701320175604
3,22,0.866651413300562
3,23,0.862557917142079
3,24,0.856921839682053
3,25,0.854858934171893
3,26,0.847602806883142
3,27,0.844994073518082
3,28,0.839169738424952
3,29,0.835430250163344
3,30,0.826787813261711
3,31,0.820263233296658
3,32,0.814220567548233
3,33,0.810343644216461
3,34,0.806991486256133
3,35,0.801334679610936
3,36,0.799052068535328
3,37,0.792732753486887
3,38,0.788655482573181
3,39,0.785121938523589
3,40,0.782142835845924
3,41,0.777915881983481
3,42,0.774871906672597
3,43,0.772406199057232
3,44,0.769901748163972
3,45,0.766720330853139
3,46,0.760948041252653
3,47,0.760295546975658
3,48,0.757002993796502
3,49,0.751664853926103
3,50,0.748274868809864
3,51,0.745511408765323
3,52,0.741306556368379
3,53,0.739885498010167
3,54,0.734813036685098
3,55,0.730419123780679
3,56,0.728179338536754
3,57,0.727419397977915
3,58,0.724336447017333
3,59,0.721190921153137
3,60,0.717216578768379
3,61,0.714802474376687
3,62,0.712334703514757
3,63,0.708975004620835
3,64,0.706423993584365
3,65,0.704700126579089
3,66,0.702942065424899
3,67,0.702942065424899
3,68,0.700181887493749
3,69,0.700181887493749
3,70,0.699225147453795
3,71,0.697259424315351
3,72,0.69525661863922
3,73,0.694234907481983
3,74,0.691096902120012
3,75,0.691096902120012
3,76,0.691096902120012
3,77,0.688856891234477
3,78,0.688856891234477
3,79,0.686529631208391
3,80,0.686529631208391
3,81,0.684110533905426
3,82,0.68036016346524
3,83,0.679081814900724
3,84,0.677783424077952
3,85,0.677783424077952
3,86,0.677783424077952
