"ID","TIME","PRED_S"
3,1,0.980468738487628
3,2,0.972051349687466
3,3,0.964512555787833
3,4,0.954668926476979
3,5,0.944174317437244
3,6,0.934665726973019
3,7,0.92611725801225
3,8,0.920748122940742
3,9,0.906003964054219
3,10,0.895963702835395
3,11,0.885518019050126
3,12,0.878011237545612
3,13,0.866168317970051
3,14,0.857903970713507
3,15,0.846903960925585
3,16,0.840965088142136
3,17,0.835758977367382
3,18,0.829566683760721
3,19,0.822527861570614
3,20,0.815717581679521
3,21,0.812638506924714
3,22,0.808627146825932
3,23,0.803292639176518
3,24,0.801380875398782
3,25,0.794992507769212
3,26,0.792759981569886
3,27,0.787991639795047
3,28,0.785020100673639
3,29,0.778606866184116
3,30,0.774058999601791
3,31,0.77008560006647
3,32,0.767669919459535
3,33,0.765657787883953
3,34,0.762442000736659
3,35,0.761184011809454
3,36,0.757912898607206
3,37,0.75590893997592
3,38,0.754253586269672
3,39,0.752919780702453
3,40,0.751140782519289
3,41,0.749909060054973
3,42,0.748948789067553
3,43,0.748017434559885
3,44,0.746877133727644
3,45,0.744967021509121
3,46,0.744759183422676
3,47,0.743760885711199
3,48,0.742264958697653
3,49,0.741389078090514
3,50,0.740711214953224
3,51,0.739753784000701
3,52,0.739442477891431
3,53,0.73842963469045
3,54,0.737650309434696
3,55,0.737281664098838
3,56,0.737160213832636
3,57,0.736694462851448
3,58,0.736258563363444
3,59,0.735761091630992
3,60,0.735484979871711
3,61,0.735221376296353
3,62,0.734898991656817
3,63,0.734676582118029
3,64,0.734536605719673
3,65,0.734402725857228
3,66,0.734402725857228
3,67,0.734213917034355
3,68,0.734213917034355
3,69,0.734152657161666
3,70,0.734033464708333
3,71,0.733923129086564
3,72,0.733869450872907
3,73,0.733720033267566
3,74,0.733720033267566
3,75,0.733720033267566
3,76,0.733623050047152
3,77,0.733623050047152
3,78,0.733532680682166
3,79,0.733532680682166
3,80,0.733449353066266
3,81,0.733338373291662
3,82,0.733305218596096
3,83,0.733274293600469
3,84,0.733274293600469
3,85,0.733274293600469
3,86,0.733243252611871
3,87,0.733187695499422
3,88,0.733187695499422
3,89,0.733187695499422
3,90,0.733187695499422
3,91,0.733187695499422
3,92,0.733187695499422
3,93,0.733160270942981
3,94,0.733135480997861
3,95,0.733135480997861
3,96,0.733135480997861
3,97,0.733135480997861
3,98,0.733111401984571
3,99,0.733089484898894
3,100,0.733070394968074
3,101,0.733070394968074
3,102,0.733042727853251
3,103,0.733032776156351
3,104,0.733019939364538
3,105,0.733019939364538
3,106,0.733015704606034
3,107,0.733015704606034
3,108,0.733015704606034
3,109,0.733015704606034
3,110,0.733015704606034
3,111,0.733012161529726
3,112,0.733012161529726
3,113,0.733009758803408
3,114,0.733009758803408
3,115,0.733009758803408
3,116,0.733009758803408
3,117,0.733009758803408
3,118,0.733009758803408
3,119,0.733009758803408
3,120,0.733009758803408
3,121,0.733009758803408
3,122,0.733008104669707
3,123,0.733007839756015
3,124,0.733007839756015
3,125,0.733007839756015
3,126,0.733007839756015
3,127,0.733007839756015
3,128,0.733007839756015
3,129,0.733007839756015
3,130,0.733007839756015
3,131,0.733007839756015
4,1,0.987568785357863
4,2,0.982132136926754
4,3,0.977219955345791
4,4,0.97074190362417
4,5,0.963751248674322
4,6,0.957337880219519
4,7,0.95150369916262
4,8,0.947804561454816
4,9,0.93749912303816
4,10,0.930348798285463
4,11,0.922785186413729
4,12,0.917265095607825
4,13,0.90840001791406
4,14,0.902090333875972
4,15,0.893517875292188
4,16,0.888799308171223
4,17,0.884606348752393
4,18,0.879545335113112
4,19,0.873687121334746
4,20,0.867902269456757
4,21,0.865245879596018
