ID,TIME,PRED_S
1177,83.0,0.99997926
1177,84.0,0.9999778
1177,85.0,0.9999763
1177,86.0,0.9999746
1177,87.0,0.9999727
1177,88.0,0.9999708
1177,89.0,0.99996865
1177,90.0,0.9999664
1177,91.0,0.9999639
1177,92.0,0.99996114
1177,93.0,0.99995816
1177,94.0,0.9999548
1177,95.0,0.99995124
1177,96.0,0.9999472
1177,97.0,0.99994254
1177,98.0,0.99993753
1177,99.0,0.9999317
1177,100.0,0.99992514
1177,101.0,0.9999176
1177,102.0,0.99990904
1177,103.0,0.999899
1177,104.0,0.99988747
1177,105.0,0.9998741
1177,106.0,0.9998585
1177,107.0,0.99984026
1177,108.0,0.9998191
1177,109.0,0.99979407
1177,110.0,0.99976474
1177,111.0,0.9997303
1177,112.0,0.9996898
1177,113.0,0.999642
1177,114.0,0.9995858
1177,115.0,0.9995196
1177,116.0,0.99944156
1177,117.0,0.9993498
1177,118.0,0.99924195
1177,119.0,0.99911505
1177,120.0,0.99896634
1177,121.0,0.998792
1177,122.0,0.9985879
1177,123.0,0.9983498
1177,124.0,0.998072
1177,125.0,0.99774903
1177,126.0,0.99737406
1177,127.0,0.99693966
1177,128.0,0.99643755
1177,129.0,0.9958585
1177,130.0,0.99519205
1177,131.0,0.99442685
1187,1.0,1.0
1187,2.0,1.0
1187,3.0,1.0
1187,4.0,1.0
1187,5.0,1.0
1187,6.0,1.0
1187,7.0,1.0
1187,8.0,1.0
1187,9.0,1.0
1187,10.0,1.0
1187,11.0,1.0
1187,12.0,1.0
1187,13.0,1.0
1187,14.0,1.0
1187,15.0,1.0
1187,16.0,1.0
1187,17.0,1.0
1187,18.0,1.0
1187,19.0,1.0
1187,20.0,1.0
1187,21.0,1.0
1187,22.0,1.0
1187,23.0,1.0
1187,24.0,1.0
1187,25.0,1.0
1187,26.0,1.0
1187,27.0,1.0
1187,28.0,1.0
1187,29.0,1.0
1187,30.0,1.0
1187,31.0,1.0
1187,32.0,1.0
1187,33.0,1.0
1187,34.0,1.0
1187,35.0,1.0
1187,36.0,1.0
1187,37.0,1.0
1187,38.0,1.0
1187,39.0,1.0
1187,40.0,1.0
1187,41.0,1.0
1187,42.0,1.0
1187,43.0,1.0
1187,44.0,1.0
1187,45.0,0.9999999
1187,46.0,0.9999999
1187,47.0,0.9999999
1187,48.0,0.9999999
1187,49.0,0.99999976
1187,50.0,0.99999976
1187,51.0,0.99999964
1187,52.0,0.99999964
1187,53.0,0.9999995
1187,54.0,0.9999994
1187,55.0,0.99999917
1187,56.0,0.9999989
1187,57.0,0.99999857
1187,58.0,0.999998
1187,59.0,0.99999726
1187,60.0,0.9999963
1187,61.0,0.9999949
1187,62.0,0.9999932
1187,63.0,0.9999912
1187,64.0,0.9999888
1187,65.0,0.9999862
1187,66.0,0.99998343
1187,67.0,0.99998045
1187,68.0,0.9999776
1187,69.0,0.9999746
1187,70.0,0.99997175
1187,71.0,0.9999689
1187,72.0,0.999966
1187,73.0,0.99996316
1187,74.0,0.9999604
1187,75.0,0.99995756
1187,76.0,0.9999548
1187,77.0,0.99995196
1187,78.0,0.9999491
1187,79.0,0.99994624
1187,80.0,0.99994326
1187,81.0,0.9999403
1187,82.0,0.9999372
1187,83.0,0.99993396
1187,84.0,0.9999306
1187,85.0,0.99992716
1187,86.0,0.99992347
1187,87.0,0.99991965
1187,88.0,0.9999155
1187,89.0,0.99991107
1187,90.0,0.9999063
1187,91.0,0.99990106
1187,92.0,0.99989533
1187,93.0,0.99988914
1187,94.0,0.9998821
1187,95.0,0.9998745
1187,96.0,0.9998659
1187,97.0,0.99985623
1187,98.0,0.9998455
1187,99.0,0.99983346
1187,100.0,0.99981993
1187,101.0,0.9998048
1187,102.0,0.99978787
1187,103.0,0.99976903
1187,104.0,0.9997482
1187,105.0,0.99972516
1187,106.0,0.99969995
1187,107.0,0.9996724
1187,108.0,0.9996425
1187,109.0,0.99961036
1187,110.0,0.9995758
1187,111.0,0.9995389
1187,112.0,0.9994998
1187,113.0,0.9994586
1187,114.0,0.99941516
1187,115.0,0.9993697
1187,116.0,0.9993222
1187,117.0,0.9992725
1187,118.0,0.99922085
1187,119.0,0.9991671
1187,120.0,0.9991111
1187,121.0,0.99905294
1187,122.0,0.9989924
1187,123.0,0.9989292
1187,124.0,0.99886346
1187,125.0,0.9987948
1187,126.0,0.998723
1187,127.0,0.99864787
1187,128.0,0.9985689
1187,129.0,0.998486
1187,130.0,0.9983987
1187,131.0,0.9983065
1197,1.0,1.0
1197,2.0,1.0
1197,3.0,1.0
1197,4.0,1.0
1197,5.0,1.0
1197,6.0,1.0
1197,7.0,1.0
1197,8.0,1.0
1197,9.0,1.0
1197,10.0,0.9999999
1197,11.0,0.9999999
1197,12.0,0.9999999
1197,13.0,0.99999976
1197,14.0,0.99999976
1197,15.0,0.99999976
1197,16.0,0.99999976
1197,17.0,0.99999976
1197,18.0,0.99999976
1197,19.0,0.99999976
1197,20.0,0.99999976
1197,21.0,0.99999976
1197,22.0,0.99999976
1197,23.0,0.99999976
1197,24.0,0.99999976
1197,25.0,0.99999976
1197,26.0,0.99999976
1197,27.0,0.99999964
1197,28.0,0.99999964
1197,29.0,0.99999964
1197,30.0,0.9999995
1197,31.0,0.9999995
1197,32.0,0.9999994
1197,33.0,0.9999994
1197,34.0,0.9999993
1197,35.0,0.99999917
1197,36.0,0.99999905
1197,37.0,0.9999989
1197,38.0,0.9999987
1197,39.0,0.99999857
1197,40.0,0.99999833
1197,41.0,0.9999981
1197,42.0,0.99999774
1197,43.0,0.9999974
1197,44.0,0.999997
1197,45.0,0.99999654
1197,46.0,0.99999607
1197,47.0,0.99999535
1197,48.0,0.99999464
1197,49.0,0.9999938
1197,50.0,0.9999927
1197,51.0,0.9999914
1197,52.0,0.99998987
1197,53.0,0.9999881
1197,54.0,0.9999857
1197,55.0,0.99998295
1197,56.0,0.99997926
1197,57.0,0.9999747
1197,58.0,0.9999689
1197,59.0,0.9999615
1197,60.0,0.9999517
1197,61.0,0.9999392
1197,62.0,0.9999231
1197,63.0,0.9999026
1197,64.0,0.99987674
1197,65.0,0.99984443
1197,66.0,0.99980515
1197,67.0,0.9997577
1197,68.0,0.9997019
1197,69.0,0.99963725
1197,70.0,0.9995634
1197,71.0,0.9994803
1197,72.0,0.9993876
1197,73.0,0.9992855
1197,74.0,0.9991736
1197,75.0,0.99905163
1197,76.0,0.99891937
1197,77.0,0.99877626
1197,78.0,0.99862194
1197,79.0,0.99845576
1197,80.0,0.9982773
1197,81.0,0.99808586
1197,82.0,0.9978809
1197,83.0,0.9976615
1197,84.0,0.9974269
1197,85.0,0.99717593
1197,86.0,0.9969072
1197,87.0,0.9966191
1197,88.0,0.99630934
1197,89.0,0.99597555
1197,90.0,0.99561405
1197,91.0,0.9952212
1197,92.0,0.99479204
1197,93.0,0.9943211
1197,94.0,0.99380165
1197,95.0,0.9932259
1197,96.0,0.992585
1197,97.0,0.9918686
1197,98.0,0.9910651
1197,99.0,0.99016106
1197,100.0,0.9891416
1197,101.0,0.98798954
1197,102.0,0.986686
1197,103.0,0.98521
1197,104.0,0.9835384
1197,105.0,0.981646
1197,106.0,0.97950566
1197,107.0,0.9770881
1197,108.0,0.9743629
1197,109.0,0.97129905
1197,110.0,0.96786445
1197,111.0,0.9640283
1197,112.0,0.9597607
1197,113.0,0.955035
1197,114.0,0.94982755
1197,115.0,0.94412017
1197,116.0,0.93790066
1197,117.0,0.9311636
1197,118.0,0.92391187
1197,119.0,0.91615593
1197,120.0,0.907915
1197,121.0,0.8992163
1197,122.0,0.89009476
1197,123.0,0.88059074
1197,124.0,0.87075084
1197,125.0,0.86062425
1197,126.0,0.85026246
1197,127.0,0.8397175
1197,128.0,0.8290385
1197,129.0,0.8182728
1197,130.0,0.80746365
1197,131.0,0.796649
1200,1.0,1.0
1200,2.0,0.9999999
1200,3.0,0.99999976
1200,4.0,0.9999994
1200,5.0,0.99999857
1200,6.0,0.999997
1200,7.0,0.9999949
1200,8.0,0.9999919
1200,9.0,0.9999883
1200,10.0,0.99998426
1200,11.0,0.99997985
1200,12.0,0.9999753
1200,13.0,0.99997103
1200,14.0,0.99996734
1200,15.0,0.9999645
1200,16.0,0.9999627
1200,17.0,0.999962
1200,18.0,0.9999621
1200,19.0,0.9999629
1200,20.0,0.99996424
1200,21.0,0.9999659
1200,22.0,0.9999677
1200,23.0,0.9999697
1200,24.0,0.9999716
1200,25.0,0.99997354
1200,26.0,0.99997544
1200,27.0,0.99997723
1200,28.0,0.9999788
1200,29.0,0.99998033
1200,30.0,0.99998176
1200,31.0,0.99998295
1200,32.0,0.99998415
1200,33.0,0.9999852
1200,34.0,0.9999862
1200,35.0,0.999987
1200,36.0,0.9999877
1200,37.0,0.99998844
1200,38.0,0.99998903
1200,39.0,0.9999895
1200,40.0,0.99999
1200,41.0,0.99999046
1200,42.0,0.9999908
1200,43.0,0.99999106
1200,44.0,0.9999913
1200,45.0,0.99999154
1200,46.0,0.9999918
1200,47.0,0.9999919
1200,48.0,0.999992
1200,49.0,0.999992
1200,50.0,0.999992
1200,51.0,0.999992
1200,52.0,0.9999919
1200,53.0,0.9999918
1200,54.0,0.99999166
1200,55.0,0.9999913
1200,56.0,0.99999094
1200,57.0,0.99999046
1200,58.0,0.99999
1200,59.0,0.99998915
1200,60.0,0.9999883
1200,61.0,0.99998724
1200,62.0,0.9999858
1200,63.0,0.999984
1200,64.0,0.9999819
1200,65.0,0.99997926
1200,66.0,0.9999758
1200,67.0,0.9999716
1200,68.0,0.99996626
1200,69.0,0.99995947
1200,70.0,0.9999511
1200,71.0,0.9999405
1200,72.0,0.9999273
1200,73.0,0.99991083
1200,74.0,0.99989045
1200,75.0,0.9998653
1200,76.0,0.99983454
1200,77.0,0.9997973
1200,78.0,0.99975234
1200,79.0,0.99969876
1200,80.0,0.9996352
1200,81.0,0.99956065
1200,82.0,0.9994741
1200,83.0,0.99937457
1200,84.0,0.99926084
1200,85.0,0.99913245
1200,86.0,0.99898857
1200,87.0,0.99882907
1200,88.0,0.9986534
1200,89.0,0.9984617
1200,90.0,0.998254
1200,91.0,0.9980305
1200,92.0,0.9977915
1200,93.0,0.9975375
1200,94.0,0.99726874
1200,95.0,0.99698573
1200,96.0,0.9966888
1200,97.0,0.99637824
1200,98.0,0.9960543
1200,99.0,0.99571687
1200,100.0,0.9953662
1200,101.0,0.99500185
1200,102.0,0.9946238
1200,103.0,0.99423146
1200,104.0,0.9938241
1200,105.0,0.99340135
1200,106.0,0.9929624
1200,107.0,0.9925061
1200,108.0,0.9920317
1200,109.0,0.9915378
1200,110.0,0.9910234
1200,111.0,0.9904873
1200,112.0,0.9899278
1200,113.0,0.9893439
1200,114.0,0.98873377
1200,115.0,0.9880959
1200,116.0,0.9874287
1200,117.0,0.9867306
1200,118.0,0.98599976
1200,119.0,0.98523456
1200,120.0,0.9844332
1200,121.0,0.98359376
1200,122.0,0.9827147
1200,123.0,0.981794
