ID,TIME,PRED_S
3121,84.0,0.9980058
3121,85.0,0.9978193
3121,86.0,0.9975885
3121,87.0,0.99730575
3121,88.0,0.99696344
3121,89.0,0.9965552
3121,90.0,0.9960771
3121,91.0,0.99552935
3121,92.0,0.9949167
3121,93.0,0.99424994
3121,94.0,0.9935447
3121,95.0,0.9928208
3121,96.0,0.9920997
3121,97.0,0.9914028
3121,98.0,0.9907488
3121,99.0,0.9901534
3121,100.0,0.9896276
3121,101.0,0.98917913
3121,102.0,0.98881173
3121,103.0,0.9885267
3121,104.0,0.98832357
3121,105.0,0.9882008
3121,106.0,0.9881557
3121,107.0,0.9881863
3121,108.0,0.9882897
3121,109.0,0.9884636
3121,110.0,0.9887052
3121,111.0,0.98901176
3121,112.0,0.98938006
3121,113.0,0.9898061
3121,114.0,0.99028534
3121,115.0,0.990812
3121,116.0,0.99137974
3121,117.0,0.99198055
3121,118.0,0.99260616
3121,119.0,0.9932474
3121,120.0,0.99389464
3121,121.0,0.9945379
3121,122.0,0.9951674
3121,123.0,0.9957736
3121,124.0,0.99634784
3121,125.0,0.9968822
3121,126.0,0.99737036
3121,127.0,0.99780804
3121,128.0,0.9981926
3121,129.0,0.9985239
3121,130.0,0.99880373
3121,131.0,0.99903595
3145,1.0,1.0
3145,2.0,1.0
3145,3.0,1.0
3145,4.0,1.0
3145,5.0,1.0
3145,6.0,1.0
3145,7.0,1.0
3145,8.0,1.0
3145,9.0,1.0
3145,10.0,1.0
3145,11.0,1.0
3145,12.0,1.0
3145,13.0,1.0
3145,14.0,1.0
3145,15.0,1.0
3145,16.0,1.0
3145,17.0,1.0
3145,18.0,1.0
3145,19.0,1.0
3145,20.0,1.0
3145,21.0,1.0
3145,22.0,1.0
3145,23.0,1.0
3145,24.0,1.0
3145,25.0,1.0
3145,26.0,1.0
3145,27.0,1.0
3145,28.0,1.0
3145,29.0,1.0
3145,30.0,1.0
3145,31.0,1.0
3145,32.0,1.0
3145,33.0,1.0
3145,34.0,1.0
3145,35.0,1.0
3145,36.0,1.0
3145,37.0,1.0
3145,38.0,1.0
3145,39.0,1.0
3145,40.0,1.0
3145,41.0,1.0
3145,42.0,1.0
3145,43.0,1.0
3145,44.0,1.0
3145,45.0,1.0
3145,46.0,1.0
3145,47.0,1.0
3145,48.0,1.0
3145,49.0,1.0
3145,50.0,1.0
3145,51.0,1.0
3145,52.0,1.0
3145,53.0,1.0
3145,54.0,1.0
3145,55.0,1.0
3145,56.0,1.0
3145,57.0,1.0
3145,58.0,1.0
3145,59.0,1.0
3145,60.0,1.0
3145,61.0,1.0
3145,62.0,1.0
3145,63.0,1.0
3145,64.0,1.0
3145,65.0,1.0
3145,66.0,1.0
3145,67.0,1.0
3145,68.0,1.0
3145,69.0,1.0
3145,70.0,1.0
3145,71.0,1.0
3145,72.0,1.0
3145,73.0,1.0
3145,74.0,1.0
3145,75.0,1.0
3145,76.0,1.0
3145,77.0,1.0
3145,78.0,0.9999999
3145,79.0,0.9999999
3145,80.0,0.9999999
3145,81.0,0.9999999
3145,82.0,0.9999999
3145,83.0,0.9999999
3145,84.0,0.99999976
3145,85.0,0.99999976
3145,86.0,0.99999964
3145,87.0,0.99999964
3145,88.0,0.9999995
3145,89.0,0.9999994
3145,90.0,0.9999993
3145,91.0,0.99999917
3145,92.0,0.99999905
3145,93.0,0.9999988
3145,94.0,0.9999987
3145,95.0,0.99999845
3145,96.0,0.99999833
3145,97.0,0.9999981
3145,98.0,0.99999785
3145,99.0,0.9999975
3145,100.0,0.99999726
3145,101.0,0.999997
3145,102.0,0.99999666
3145,103.0,0.9999963
3145,104.0,0.9999958
3145,105.0,0.99999535
3145,106.0,0.99999475
3145,107.0,0.99999416
3145,108.0,0.99999344
3145,109.0,0.9999926
3145,110.0,0.99999166
3145,111.0,0.99999046
3145,112.0,0.99998915
3145,113.0,0.9999876
3145,114.0,0.9999857
3145,115.0,0.99998367
3145,116.0,0.9999813
3145,117.0,0.99997866
3145,118.0,0.9999757
3145,119.0,0.99997246
3145,120.0,0.999969
3145,121.0,0.9999653
3145,122.0,0.9999615
3145,123.0,0.9999577
3145,124.0,0.999954
3145,125.0,0.9999503
3145,126.0,0.99994695
3145,127.0,0.99994373
3145,128.0,0.9999409
3145,129.0,0.99993825
3145,130.0,0.999936
3145,131.0,0.99993396
3153,1.0,1.0
3153,2.0,1.0
3153,3.0,1.0
3153,4.0,1.0
3153,5.0,1.0
3153,6.0,1.0
3153,7.0,1.0
3153,8.0,1.0
3153,9.0,1.0
3153,10.0,1.0
3153,11.0,1.0
3153,12.0,1.0
3153,13.0,1.0
3153,14.0,1.0
3153,15.0,1.0
3153,16.0,1.0
3153,17.0,1.0
3153,18.0,1.0
3153,19.0,1.0
3153,20.0,1.0
3153,21.0,1.0
3153,22.0,1.0
3153,23.0,1.0
3153,24.0,1.0
3153,25.0,1.0
3153,26.0,1.0
3153,27.0,0.9999999
3153,28.0,0.99999976
3153,29.0,0.99999964
3153,30.0,0.9999994
3153,31.0,0.99999917
3153,32.0,0.9999988
3153,33.0,0.99999845
3153,34.0,0.9999982
3153,35.0,0.999998
3153,36.0,0.99999774
3153,37.0,0.9999976
3153,38.0,0.9999975
3153,39.0,0.9999974
3153,40.0,0.99999726
3153,41.0,0.99999714
3153,42.0,0.99999714
3153,43.0,0.999997
3153,44.0,0.999997
3153,45.0,0.9999969
3153,46.0,0.9999969
3153,47.0,0.9999969
3153,48.0,0.9999968
3153,49.0,0.9999968
3153,50.0,0.99999666
3153,51.0,0.99999666
3153,52.0,0.99999666
3153,53.0,0.99999654
3153,54.0,0.99999654
3153,55.0,0.9999964
3153,56.0,0.9999964
3153,57.0,0.9999964
3153,58.0,0.9999963
3153,59.0,0.9999963
3153,60.0,0.9999962
3153,61.0,0.99999607
3153,62.0,0.99999595
3153,63.0,0.99999595
3153,64.0,0.9999958
3153,65.0,0.9999957
3153,66.0,0.9999956
3153,67.0,0.99999535
3153,68.0,0.99999523
3153,69.0,0.999995
3153,70.0,0.99999475
3153,71.0,0.9999945
3153,72.0,0.99999416
3153,73.0,0.9999937
3153,74.0,0.99999297
3153,75.0,0.999992
3153,76.0,0.9999906
3153,77.0,0.9999887
3153,78.0,0.99998593
3153,79.0,0.99998224
3153,80.0,0.99997723
3153,81.0,0.99997103
3153,82.0,0.99996376
3153,83.0,0.99995565
3153,84.0,0.9999472
3153,85.0,0.99993896
3153,86.0,0.9999312
3153,87.0,0.9999242
3153,88.0,0.999918
3153,89.0,0.9999126
3153,90.0,0.999908
3153,91.0,0.99990404
3153,92.0,0.9999008
3153,93.0,0.9998982
3153,94.0,0.99989605
3153,95.0,0.99989426
3153,96.0,0.99989295
3153,97.0,0.9998919
3153,98.0,0.99989116
3153,99.0,0.9998907
3153,100.0,0.9998903
3153,101.0,0.9998902
3153,102.0,0.9998903
3153,103.0,0.99989045
3153,104.0,0.99989057
3153,105.0,0.9998908
3153,106.0,0.9998909
3153,107.0,0.99989116
3153,108.0,0.99989116
3153,109.0,0.99989116
3153,110.0,0.9998909
3153,111.0,0.99989045
3153,112.0,0.9998896
3153,113.0,0.99988854
3153,114.0,0.9998869
3153,115.0,0.9998847
3153,116.0,0.99988186
3153,117.0,0.99987817
3153,118.0,0.9998733
3153,119.0,0.9998671
3153,120.0,0.9998592
3153,121.0,0.9998491
3153,122.0,0.9998363
3153,123.0,0.99982005
3153,124.0,0.9997993
3153,125.0,0.9997726
3153,126.0,0.9997384
3153,127.0,0.99969435
3153,128.0,0.99963737
3153,129.0,0.99956363
3153,130.0,0.9994684
3153,131.0,0.99934524
3163,1.0,1.0
3163,2.0,1.0
3163,3.0,1.0
3163,4.0,1.0
3163,5.0,1.0
3163,6.0,1.0
3163,7.0,1.0
3163,8.0,1.0
3163,9.0,1.0
3163,10.0,1.0
3163,11.0,1.0
3163,12.0,1.0
3163,13.0,1.0
3163,14.0,1.0
3163,15.0,1.0
3163,16.0,1.0
3163,17.0,1.0
3163,18.0,0.9999999
3163,19.0,0.9999999
3163,20.0,0.99999976
3163,21.0,0.9999995
3163,22.0,0.9999993
3163,23.0,0.99999905
3163,24.0,0.99999857
3163,25.0,0.9999981
3163,26.0,0.9999976
3163,27.0,0.99999714
3163,28.0,0.99999666
3163,29.0,0.9999962
3163,30.0,0.99999595
3163,31.0,0.9999956
3163,32.0,0.99999535
3163,33.0,0.999995
3163,34.0,0.9999945
3163,35.0,0.9999938
3163,36.0,0.9999926
3163,37.0,0.99999094
3163,38.0,0.99998844
3163,39.0,0.9999852
3163,40.0,0.9999808
3163,41.0,0.9999752
3163,42.0,0.9999682
3163,43.0,0.9999597
3163,44.0,0.9999496
3163,45.0,0.9999374
3163,46.0,0.9999229
3163,47.0,0.9999056
3163,48.0,0.99988484
3163,49.0,0.99986005
3163,50.0,0.9998301
3163,51.0,0.9997942
3163,52.0,0.99975103
3163,53.0,0.9996996
3163,54.0,0.9996382
3163,55.0,0.9995658
3163,56.0,0.99948055
3163,57.0,0.9993806
3163,58.0,0.9992638
3163,59.0,0.99912745
3163,60.0,0.9989687
3163,61.0,0.998784
3163,62.0,0.9985697
3163,63.0,0.99832267
3163,64.0,0.9980399
3163,65.0,0.99771994
3163,66.0,0.9973635
3163,67.0,0.99697363
3163,68.0,0.996557
3163,69.0,0.99612397
3163,70.0,0.99568814
3163,71.0,0.99526536
3163,72.0,0.99487066
3163,73.0,0.99451596
3163,74.0,0.99420565
3163,75.0,0.9939342
3163,76.0,0.9936859
3163,77.0,0.9934366
3163,78.0,0.9931572
3163,79.0,0.9928203
3163,80.0,0.99240416
3163,81.0,0.99189734
3163,82.0,0.99130285
3163,83.0,0.99064016
3163,84.0,0.98994607
3163,85.0,0.98927385
3163,86.0,0.9886868
3163,87.0,0.9882506
3163,88.0,0.9880223
3163,89.0,0.98804104
3163,90.0,0.9883207
3163,91.0,0.98884785
3163,92.0,0.989585
3163,93.0,0.9904767
3163,94.0,0.99145985
3163,95.0,0.9924718
3163,96.0,0.9934589
3163,97.0,0.99438065
3163,98.0,0.9952112
3163,99.0,0.99593806
3163,100.0,0.9965598
3163,101.0,0.99708205
3163,102.0,0.99751496
3163,103.0,0.99787056
3163,104.0,0.9981608
3163,105.0,0.99839693
3163,106.0,0.99858874
3163,107.0,0.9987446
3163,108.0,0.9988714
3163,109.0,0.9989748
3163,110.0,0.9990589
3163,111.0,0.9991277
3163,112.0,0.9991836
3163,113.0,0.9992292
3163,114.0,0.9992661
3163,115.0,0.9992957
3163,116.0,0.9993193
3163,117.0,0.9993375
3163,118.0,0.9993513
3163,119.0,0.9993611
3163,120.0,0.9993674
3163,121.0,0.9993705
3163,122.0,0.99937075
3163,123.0,0.99936837
3163,124.0,0.9993636
3163,125.0,0.99935645
3163,126.0,0.99934715
3163,127.0,0.9993357
3163,128.0,0.9993222
3163,129.0,0.9993067
3163,130.0,0.99928904
3163,131.0,0.9992694
3164,1.0,1.0
3164,2.0,1.0
3164,3.0,1.0
3164,4.0,1.0
3164,5.0,1.0
3164,6.0,1.0
3164,7.0,1.0
3164,8.0,1.0
3164,9.0,1.0
3164,10.0,1.0
3164,11.0,1.0
3164,12.0,1.0
3164,13.0,1.0
3164,14.0,1.0
3164,15.0,1.0
3164,16.0,1.0
3164,17.0,1.0
3164,18.0,1.0
3164,19.0,1.0
3164,20.0,1.0
3164,21.0,1.0
3164,22.0,1.0
3164,23.0,1.0
3164,24.0,1.0
3164,25.0,1.0
3164,26.0,1.0
3164,27.0,1.0
3164,28.0,1.0
3164,29.0,1.0
3164,30.0,1.0
3164,31.0,1.0
3164,32.0,1.0
